TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
T24139,C1117092,3/7/88,M,DELHI,333.23,27/9/16,164750,96.0
T24140,C8820182,17/9/59,M,GURGAON,920677.48,27/9/16,164800,4430.0
T24141,C6636176,26/10/87,M,GURGAON,72421.87,27/9/16,170015,1212.6
T24142,C2735574,12/12/90,M,DELHI,15852.9,27/9/16,170355,1000.0
T24143,C5325525,1/1/1800,M,DURG,34.04,27/9/16,164145,855.0
T24144,C1117946,28/11/81,M,PANCHKULA,17250.29,27/9/16,163855,115.0
T24145,C3812112,6/3/93,F,BANGALORE,14817.25,27/9/16,161323,14.0
T24146,C6516358,9/5/97,M,ASANSOL,12293.19,27/9/16,161613,3197.0
T24147,C4311769,3/12/89,M,MUMBAI,3232.24,27/9/16,162928,99.0
T24148,C1124589,1/1/93,M,THANE,5995.13,27/9/16,155733,20.0
T24149,C4214929,30/10/95,M,CHENNAI,9043.53,22/9/16,131811,1240.0
T24150,C2715837,15/4/84,M,FEROZEPUR,347552.15,22/9/16,122928,1931.0
T24151,C8713373,26/3/92,F,GURGAON,60928.27,27/9/16,171219,500.0
T24152,C5436584,14/1/85,M,NAGAUR,111064.32,27/9/16,165616,5697.0
T24153,C3920433,25/10/90,M,BANGALORE,25850.58,27/9/16,165113,372.0
T24154,C1423045,17/8/84,M,CHENNAI,10944.94,27/9/16,162242,1848.0
T24155,C2313123,13/2/85,M,BANGALORE,617.85,27/9/16,163928,3598.0
T24156,C4369132,15/2/74,M,BANGALORE,28034.32,27/9/16,163334,200.0
T24157,C5738760,25/3/93,M,PATNA,7745.69,27/9/16,164015,1263.52
T24158,C1842557,26/9/83,F,MUMBAI,156338.22,27/9/16,164017,580.0
T24159,C6037713,27/10/76,M,MUMBAI,301.8,27/9/16,41018,421.89
T24160,C7620546,9/11/97,M,NASHIK,6092.78,27/9/16,162457,245.0
T24161,C2630353,1/1/1800,M,MUMBAI,26635.67,27/9/16,142953,25.0
T24162,C3222977,8/9/86,F,BANGALORE,34401.96,27/9/16,155955,50.0
T24163,C6539137,6/2/95,M,GANDHINAGAR,96286.52,27/9/16,165535,50.0
T24164,C8566142,24/9/84,M,AHMEDABAD,23597.97,27/9/16,161654,400.0
T24165,C2725046,14/5/73,F,CHENNAI,164237.98,27/9/16,164115,1545.0
T24166,C7212277,23/11/92,F,BANGALORE,118.26,27/9/16,163644,265.0
T24167,C5716742,11/8/89,M,KASHIPUR,59125.86,27/9/16,163851,4520.0
T24168,C3525843,25/4/85,M,BANGALORE,0.01,27/9/16,162229,749.5
T24169,C5731890,10/2/86,M,JAIPUR,22110.5,27/9/16,154807,350.0
T24170,C8328941,21/12/89,M,FARIDABAD,320113.45,27/9/16,155727,950.0
T24171,C8437370,3/8/89,M,GURGAON,12010.4,22/9/16,134501,297.5
T24172,C4828268,1/2/92,M,EAST DELHI DELHI,968.1,22/9/16,123546,3300.0
T24173,C6125034,28/12/84,M,GURGAON,23195.38,27/9/16,162657,235.0
T24174,C2030972,31/8/80,M,BANGALORE,5521.06,27/9/16,162709,30.0
T24175,C5414288,15/3/88,M,BHARATPUR,720777.43,27/9/16,163142,813.0
T24176,C4526357,1/1/1800,F,MUMBAI,8186.46,27/9/16,161904,2660.0
T24177,C8617485,18/1/96,F,INDORE,23101.41,27/9/16,161914,671.0
T24178,C8341875,24/12/81,M,DELHI,0.68,27/9/16,161332,400.0
T24179,C3435338,20/7/92,F,MUMBAI,2873.34,27/9/16,160031,32.0
T24180,C6528622,12/8/74,F,NEW DELHI,698645.11,27/9/16,160447,8295.0
T24181,C2827553,18/12/82,M,MUMBAI,230286.31,27/9/16,154720,445.0
T24182,C3013291,28/5/95,F,VISAKHAPATNAM,28946.76,22/9/16,123248,150.0
T24183,C4640742,15/5/89,M,TIRUPPUR,16782.44,22/9/16,123535,200.0
T24184,C3016854,26/2/93,M,DELHI,84.83,27/9/16,161521,933.0
T24185,C5638551,25/7/93,M,UDAIPUR,2031.65,27/9/16,164305,160.0
T24186,C5135519,3/4/83,M,DEONAR MUMBAI,762.18,27/9/16,164306,1703.0
T24187,C3111265,25/5/84,M,CHENNAI,13430.05,27/9/16,164339,867.6
T24188,C8212073,10/11/84,M,KANPUR,5978.22,27/9/16,164049,458.0
T24189,C8258811,30/11/74,M,KOLKATA,10719.94,26/9/16,160234,1000.0
T24190,C3737430,30/7/93,F,LUDHIANA,4977.1,26/9/16,160519,250.0
T24191,C4311021,2/7/85,M,BANGALORE,641.01,26/9/16,160831,1594.0
T24192,C7573136,25/8/81,M,GURGAON,138875.33,26/9/16,161113,915.0
T24193,C5235977,30/1/91,M,BANGALORE,2211.92,26/9/16,175537,100.0
T24194,C1713921,28/10/92,M,TARN TARAN,6702.26,26/9/16,175740,20.0
T24195,C8733653,6/3/86,F,VISAKHAPATNAM,287.22,26/9/16,172923,40.0
T24196,C4432543,23/6/78,M,JALGAON,113527.43,26/9/16,175421,17.0
T24197,C8639028,22/10/89,M,GURGAON,1037.26,26/9/16,182707,450.0
T24198,C3794271,21/11/86,M,BHAVNAGAR,10238.63,26/9/16,182511,762.65
T24199,C2317358,16/6/94,M,GOHANA,22996.17,26/9/16,182558,310.0
T24200,C3823656,5/9/83,M,CHENNAI,8547.19,26/9/16,161527,593.0
T24201,C2154786,1/1/1800,M,NEW DELHI,323430.54,26/9/16,161528,2299.0
T24202,C6325619,25/12/87,F,MUMBAI,32317.45,26/9/16,173847,2102.0
T24203,C7538286,4/11/68,M,RAIPUR,127279.34,26/9/16,175901,1773.0
T24204,C6529345,22/7/82,M,NAVSARI,45317.84,26/9/16,174547,690.0
T24205,C8811892,23/7/92,M,PATIALA,22254.71,26/9/16,175031,536.0
T24206,C8233041,5/1/92,M,DELHI,7465.92,26/9/16,175031,335.0
T24207,C6826136,20/4/84,F,NEW DELHI,95070.69,26/9/16,180531,70.0
T24208,C4825159,23/6/88,M,BANGALORE,7251.41,26/9/16,181434,113.0
T24209,C8628672,16/4/81,F,PARK PHASE 1 HINJEWADI PUNE,484.02,26/9/16,181657,816.6
T24210,C1024378,18/8/88,F,CHENNAI,21727.13,26/9/16,181911,356.0
T24211,C6337416,19/3/78,M,BANGALORE,3132.88,26/9/16,182057,187.0
T24212,C6214245,20/4/92,M,RAMANATHAPURAM,2039.77,26/9/16,182632,10.0
T24213,C2911433,1/10/86,M,GURGAON,11213.71,26/9/16,150338,44.0
T24214,C5623818,5/12/57,F,GURGAON,3079112.74,26/9/16,163134,1000.0
T24215,C2239441,5/11/88,F,BANGALORE,1134.7,26/9/16,163108,47.0
T24216,C4921570,10/6/78,F,NOIDA,489758.67,26/9/16,163306,500.0
T24217,C2243772,4/6/93,F,DELHI,76181.43,26/9/16,170614,469.0
T24218,C4537566,13/7/76,M,NEW DELHI,122150.11,26/9/16,173058,5999.0
T24219,C4340290,3/11/75,M,NEW DELHI,37663.33,26/9/16,174527,2130.57
T24220,C7520066,22/1/91,M,THANE,71217.83,26/9/16,174914,373.0
T24221,C4928939,15/5/84,M,CHENNAI,14446.76,26/9/16,182829,200.0
T24222,C7837653,21/6/89,M,SURAT,2319.7,26/9/16,182923,450.0
T24223,C3339972,5/1/91,M,BANGALORE,7329.54,26/9/16,183105,210.0
T24224,C8795112,3/8/60,M,DELHI,37670.33,26/9/16,111132,58.06
T24225,C5314111,25/11/88,M,NEW DELHI,6.73,26/9/16,163039,50.0
T24226,C4015124,5/5/74,M,DELHI,21157.75,26/9/16,163239,38.0
T24227,C6737071,1/1/88,M,BANGALORE,66204.58,26/9/16,162334,488.0
T24228,C4916172,15/4/76,M,DEHRADUN,65805.39,26/9/16,172233,1149.04
T24229,C2423521,10/9/50,M,CHOOLAIMEDU,39555.85,26/9/16,180406,131258.5
T24230,C6112228,1/1/1800,M,BANGALORE,137736.92,26/9/16,175006,1500.0
T24231,C7016130,16/3/90,M,PATNA,629919.6,26/9/16,171920,1380.0
T24232,C5033656,4/2/88,M,MORADABAD,334.5,26/9/16,174549,1800.0
T24233,C5124319,21/1/89,F,KOTA,20399.44,26/9/16,174601,275.0
T24234,C8412989,29/12/80,M,SAS NAGAR,17202.05,26/9/16,181108,200.0
T24235,C6723776,11/1/88,F,NEW DELHI,227.76,26/9/16,181521,448.0
T24236,C6034675,5/6/89,M,LUDHIANA,27261.18,26/9/16,181502,767.51
T24237,C7431988,27/4/79,M,KOTTAYAM,144990.96,26/9/16,165341,220.0
T24238,C5113758,16/5/95,M,DELHI,30286.21,26/9/16,165620,1244.25
T24239,C4430423,28/2/85,F,KOLKATA,292321.75,26/9/16,180352,3284.0
T24240,C3439841,19/1/83,F,MUMBAI,981342.87,26/9/16,180353,7230.0
T24241,C4222464,18/5/85,M,HYDERABAD,13806.62,26/9/16,180831,50.0
T24242,C3924491,13/7/89,M,THANE,82105.05,26/9/16,181010,700.0
T24243,C4341447,12/1/86,M,NOIDA,45850.49,26/9/16,181741,668.0
T24244,C6454467,29/7/87,M,PUNE,5396.48,26/9/16,181943,175.0
T24245,C1513872,1/1/1800,M,JAIPUR,440463.42,26/9/16,180851,2409.0
T24246,C8945777,18/9/94,M,ALLAHABAD,5511.2,26/9/16,173305,138.0
T24247,C3442358,26/10/70,F,DELHI,77920.98,26/9/16,173545,1840.0
T24248,C5179213,1/1/92,M,CHURU,221.72,26/9/16,173812,90.0
T24249,C5123382,30/12/75,M,DELHI,79615.28,26/9/16,175219,710.0
T24250,C2522742,10/6/88,M,DELHI,4041.37,26/9/16,174447,249.0
T24251,C7625088,4/12/87,M,THANE,132685.49,26/9/16,174448,5000.0
T24252,C4638031,20/6/88,F,K V RANGAREDDY,2336.85,26/9/16,184358,10.0
T24253,C5118217,1/10/69,M,THANE,103877.94,26/9/16,184230,12900.0
T24254,C4617374,5/4/90,M,HYDERABAD,7797.54,26/9/16,184953,751.0
T24255,C8125261,11/4/93,M,DINDIGUL,10078.07,26/9/16,185126,200.0
T24256,C5054129,27/4/86,M,NAVI MUMBAI,20786.14,26/9/16,181748,53.72
T24257,C1323927,16/12/91,M,RANGA REDDY,6332.75,26/9/16,174510,200.0
T24258,C3317542,9/1/88,F,JAMSHEDPUR,2491.29,26/9/16,173540,400.0
T24259,C2990537,17/10/77,M,SANGRUR,1008766.85,26/9/16,184427,2229.0
T24260,C5280285,15/8/95,M,AHMEDABAD,26158.57,26/9/16,184429,1422.0
T24261,C1041612,12/10/91,M,GHAZIABAD,3898.43,26/9/16,185344,721.46
T24262,C6331892,6/10/87,M,DOHA,204979.59,26/9/16,182537,1.0
T24263,C1626284,15/10/90,M,SECUNDERABAD,8130.7,26/9/16,183903,45.0
T24264,C7311921,17/11/75,M,MUMBAI,325368.05,26/9/16,184100,1032.0
T24265,C5167725,1/2/70,M,GURGAON,90901.29,26/9/16,184512,3025.0
T24266,C9030253,4/5/88,M,BANGALORE,45072.51,26/9/16,184133,1278.0
T24267,C3995762,9/9/73,M,NEW DELHI,3802.8,26/9/16,165506,5232.0
T24268,C2911628,1/1/1800,M,SURAT,677505.76,26/9/16,165507,400.0
T24269,C1785959,21/10/88,M,LUCKNOW,20042.83,26/9/16,180750,50.0
T24270,C4049881,30/12/77,M,GHAZIPUR,75959.96,26/9/16,180750,573.0
T24271,C1712016,22/10/91,M,BANGALORE,2525.83,26/9/16,180751,919.0
T24272,C3039389,22/12/87,M,GURGAON,9389.96,26/9/16,183618,50.0
T24273,C4916557,27/7/78,M,CHENNAI,28489.42,26/9/16,183827,193.0
T24274,C8296833,20/9/79,M,CHENNAI,9550.13,26/9/16,182042,300.0
T24275,C3494292,21/11/86,M,BHAVNAGAR,10238.63,26/9/16,181845,762.65
T24276,C2514118,24/7/96,M,THIRUVANNAMALAI,401.33,26/9/16,184305,359.5
T24277,C6838528,3/6/83,F,GURGAON,13396.01,26/9/16,183901,1499.0
T24278,C1929960,12/7/91,M,DELHI,2860.0,26/9/16,183218,100.0
T24279,C6298045,1/8/94,F,TARN TARAN,2598.3,26/9/16,183220,103.0
T24280,C1023815,15/9/79,F,MUMBAI,63442.49,26/9/16,191214,1275.0
T24281,C1540826,1/1/1800,M,NEW DELHI,121515.45,26/9/16,64356,35157.51
T24282,C8437047,20/2/87,F,NOIDA,7279.18,22/9/16,124146,490.0
T24283,C4333825,15/8/93,M,PANIPAT,3.45,22/9/16,124112,10.0
T24284,C7475642,4/1/90,M,BANGALORE,2904.13,22/9/16,124343,600.0
T24285,C3339454,20/8/78,M,BULANDSHAHR,47845.03,22/9/16,123216,1099.0
T24286,C3650449,6/4/79,M,VISAKHAPATNAM,215779.98,22/9/16,123233,150.0
T24287,C2128692,1/3/75,M,KOLKATA,5732.33,27/9/16,164302,1776.41
T24288,C3042285,11/4/83,M,CHENNAI,16010.51,27/9/16,164303,225.0
T24289,C1891019,30/7/90,M,MUMBAI,878.04,27/9/16,163453,1361.0
T24290,C8917844,7/6/79,M,MUMBAI,15180.75,27/9/16,162456,99.0
T24291,C8045736,18/9/94,M,ALLAHABAD,5511.2,27/9/16,163025,1400.0
T24292,C6132455,8/12/89,F,MUMBAI,75492.05,27/9/16,163027,4164.53
T24293,C3930443,4/10/88,M,BANGALORE,864.81,27/9/16,154321,100.0
T24294,C3039734,5/1/84,F,GURGAON,30689.57,27/9/16,152534,680.0
T24295,C4344545,11/1/81,F,HOOGHLY,18.06,27/9/16,152259,3202.0
T24296,C7728712,18/1/81,F,MUMBAI,127701.8,22/9/16,124541,500.0
T24297,C7624673,1/1/1800,M,CIRCLE SURAT,54546.26,22/9/16,123327,450.0
T24298,C1427918,17/8/52,M,CHANDIGARH,648718.1,27/9/16,161300,926.14
T24299,C8237742,13/8/89,F,JALANDHAR,40945.39,27/9/16,161357,101.15
T24300,C8618434,1/1/1800,M,PUNE,733812.91,27/9/16,155705,1100.0
T24301,C8927176,27/4/90,F,THANE,67430.18,27/9/16,151050,75.97
T24302,C5171954,20/6/87,M,KALOL,19221.87,27/9/16,151053,500.0
T24303,C7233152,30/10/82,M,BANGALORE,31109.84,27/9/16,151409,384.0
T24304,C5318253,28/8/52,M,NAVI MUMBAI,173484.49,22/9/16,122102,18237.0
T24305,C4127726,29/11/87,F,NELLORE,14604.34,22/9/16,121047,222.0
T24306,C4526533,10/7/95,M,NOIDA,6.52,22/9/16,120819,10.0
T24307,C4071754,20/8/80,M,PRAKASAM DIST (AP),14984.65,27/9/16,164658,207.06
T24308,C6613823,5/9/90,F,MUZAFFARNAGAR,26.85,27/9/16,163041,668.0
T24309,C8029136,30/9/59,M,PUNE,545313.52,27/9/16,154229,1685.0
T24310,C1028091,20/10/93,F,MUMBAI,53642.82,27/9/16,163454,2599.0
T24311,C1732336,20/8/82,F,VADODARA,31602.24,27/9/16,154746,50.0
T24312,C7317041,27/3/75,F,BANGALORE,44324.13,27/9/16,152353,604.0
T24313,C3854337,3/1/80,M,NAVI MUMBAI,1818.87,27/9/16,152644,1585.0
T24314,C6224942,3/1/93,M,DELHI,3976.15,22/9/16,124433,292.0
T24315,C1912427,24/11/88,F,NOIDA,29817.02,22/9/16,120813,366.0
T24316,C6517878,28/3/95,M,GURGAON,181.45,22/9/16,115437,800.0
T24317,C3866030,4/11/70,F,ERNAKULAM,5947.48,22/9/16,115431,200.0
T24318,C2076880,12/6/87,M,NOIDA,19574.72,22/9/16,115945,710.0
T24319,C3439262,1/1/1800,M,HOSPITAL BEHIND COIMBATORE,92597.62,27/9/16,164533,100.0
T24320,C2142873,4/11/93,M,ROHTAK,13412.41,27/9/16,160415,1472.22
T24321,C1930631,18/8/92,F,PUNE,24593.28,27/9/16,155125,955.0
T24322,C7232845,1/11/72,M,KOLKATA,80334.23,27/9/16,160903,85369.0
T24323,C8742558,30/12/80,M,GURGAON,2820782.61,27/9/16,155213,2039.0
T24324,C5627084,31/8/67,F,DELHI,91265.45,27/9/16,154926,470.0
T24325,C8045285,5/9/96,M,NARELA,39757.85,27/9/16,155611,154.1
T24326,C6841918,13/11/85,F,NEW DELHI,1099.64,27/9/16,153950,500.0
T24327,C6224649,10/4/93,M,NAGAR SOC PUNE,22886.21,27/9/16,154123,63.0
T24328,C2618251,20/7/84,M,1 GURGAON,1793339.56,27/9/16,153938,505.22
T24329,C1748258,1/1/1800,M,NOIDA,144969.32,22/9/16,115600,8007.0
T24330,C7449855,5/4/90,M,NEW DELHI,2045.47,27/9/16,165723,457.0
T24331,C6620738,18/9/94,M,GHAZIABAD,38440.32,27/9/16,61303,10.35
T24332,C2835119,10/10/89,M,MUMBAI,2769.48,27/9/16,164111,4839.0
T24333,C3813367,29/12/76,F,GURGAON,441386.46,27/9/16,164112,268.0
T24334,C7223530,24/10/83,M,PUNE,69426.32,27/9/16,151324,1499.0
T24335,C1619126,15/7/82,M,BANGALORE,7536.56,27/9/16,151100,450.0
T24336,C6214982,21/8/79,F,NEW DELHI,20796.05,27/9/16,152309,1500.0
T24337,C1537146,26/10/88,F,NEW DELHI,62076.89,27/9/16,152311,3000.0
T24338,C8735033,20/12/85,M,CHENNAI,103428.0,27/9/16,152312,3280.0
T24339,C2116927,1/1/1800,M,CHENNAI,371870.95,27/9/16,152418,62864.0
T24340,C4435224,26/10/89,F,DELHI,10125.36,27/9/16,154845,1288.26
T24341,C8514888,22/10/47,F,GURGAON,445752.88,27/9/16,154810,2100.0
T24342,C7753490,19/8/66,M,CHENNAI,73686.55,27/9/16,151647,1986.0
T24343,C3122166,27/4/92,M,HARIDWAR,1231.89,27/9/16,151648,420.0
T24344,C5645119,15/4/89,F,MUMBAI,11190.15,27/9/16,152623,401.0
T24345,C6569762,1/1/87,M,NEW DELHI,31369.74,22/9/16,114012,536.0
T24346,C2929243,19/7/84,M,SECUNDERABAD,855.1,22/9/16,114646,125.0
T24347,C8330984,8/3/85,F,CHENNAI,13059.06,27/9/16,160901,240.0
T24348,C2124626,7/1/90,M,NO 3 NR LALLAN HOTEL THANE,13111.21,27/9/16,154537,50.0
T24349,C8239483,26/10/92,M,SAHARANPUR,5527.93,27/9/16,163854,5000.0
T24350,C7022449,30/12/86,F,MUMBAI,166462.78,27/9/16,155856,1050.0
T24351,C4630380,1/1/1800,M,MUMBAI,26635.67,27/9/16,155900,1050.0
T24352,C3741413,5/3/52,M,DURGAPUR,342229.47,27/9/16,155734,15000.0
T24353,C3983328,11/6/80,F,PANCHKULA,11506.81,27/9/16,152833,1000.0
T24354,C3159463,5/6/91,F,CHENNAI,22170.25,27/9/16,153321,200.0
T24355,C2491542,27/5/93,M,DELHI,61895.27,22/9/16,133005,160.0
T24356,C3617755,15/5/70,M,MORBI,9250.95,22/9/16,122401,120.0
T24357,C3228075,16/2/94,M,KOZHIKODE,6336.27,22/9/16,121151,40.0
T24358,C6142221,2/1/90,M,DUBAI,10864.91,22/9/16,122843,10000.0
T24359,C6213946,17/2/86,F,DELHI,12570.77,27/9/16,155252,150.0
T24360,C3896725,20/10/95,F,DELHI,37885.96,27/9/16,160602,5444.0
T24361,C5239381,1/12/70,M,KARNAL,13583.57,27/9/16,160604,1048.52
T24362,C3997266,27/1/91,F,MUMBAI,510.64,27/9/16,160645,199.0
T24363,C2937127,29/2/84,M,KOLHAPUR,31037.35,27/9/16,160745,500.0
T24364,C4529666,21/6/76,F,BANGALORE,9085.85,27/9/16,160718,150.0
T24365,C1828582,25/4/72,M,MUMBAI,5177350.63,27/9/16,160802,1350.0
T24366,C1639963,18/3/79,M,HOWRAH,3923.95,27/9/16,153839,84.0
T24367,C4032270,22/9/76,M,NEW DELHI,612.11,27/9/16,154001,1034.84
T24368,C4920913,14/2/81,M,NEW DELHI,2254.6,27/9/16,154009,1592.2
T24369,C5615531,5/6/82,M,GHAZIABAD,295.7,27/9/16,120600,2.34
T24370,C6534632,4/6/81,M,TEZPUR,2000.44,27/9/16,153656,121.0
T24371,C5525811,7/2/90,M,GURGAON,58.71,22/9/16,121326,1010.0
T24372,C4131581,27/10/94,M,CHENNAI,32270.65,22/9/16,121427,500.0
T24373,C5830314,1/1/1800,M,SHILLLONG,2843426.24,22/9/16,121530,1500.0
T24374,C4625462,27/3/87,M,BANGALORE,14370.05,27/9/16,154355,5000.0
T24375,C4112949,2/4/78,M,BANGALORE,59664.7,27/9/16,154652,260.0
T24376,C8142829,27/9/88,F,NEW DELHI,204943.17,27/9/16,155715,326.0
T24377,C3640653,12/3/87,M,GHAZIABAD,94607.94,27/9/16,161415,500.0
T24378,C6636020,14/4/90,M,THANE,3299.25,27/9/16,161416,99.0
T24379,C6730346,1/1/1800,M,MUMBAI,26635.67,27/9/16,144418,25.0
T24380,C5523786,20/9/95,F,NEW DELHI,9618.41,27/9/16,153751,415.0
T24381,C3339126,27/12/84,F,CHENNAI,22571.47,26/9/16,183024,905.5
T24382,C3342752,29/6/94,M,KARIMNAGAR,4284.39,26/9/16,185132,500.0
T24383,C6126484,1/1/1800,M,BANGALORE,19733.45,26/9/16,183322,2246.0
T24384,C1129755,12/8/88,F,DELHI,4446.35,26/9/16,183318,390.0
T24385,C4926163,14/11/91,M,JAIPUR,2762.42,26/9/16,163358,1000.0
T24386,C1123961,25/3/93,M,KOLKATA,38962.06,26/9/16,162538,188.0
T24387,C4031944,1/1/1800,M,NOIDA,30261.17,26/9/16,182601,300.0
T24388,C2922615,1/1/1800,M,CHENNAI,27094.65,26/9/16,175359,550.0
T24389,C1334088,6/2/90,M,KOLKATA,37093.17,26/9/16,181738,1143.01
T24390,C7441886,8/1/80,M,HYDERABAD,28699.34,26/9/16,190454,809.0
T24391,C7942881,5/1/88,F,BANGALORE,7872.84,26/9/16,184749,20.0
T24392,C9020347,29/4/88,F,MUMBAI,168649.55,26/9/16,162928,16.88
T24393,C3136942,28/2/93,M,DELHI,15970.03,26/9/16,164643,604.0
T24394,C3811465,2/10/68,M,KOLKATA,31382.71,26/9/16,163552,300.0
T24395,C6719485,6/3/87,M,BANGALORE,28214.97,26/9/16,162422,700.0
T24396,C1041730,19/1/85,M,NOIDA,472641.36,26/9/16,162726,999.0
T24397,C4941250,22/11/90,F,BISHNUPUR,28704.5,26/9/16,162731,680.0
T24398,C6027726,31/5/88,M,CHENNAI,21310.87,26/9/16,190532,1799.0
T24399,C6735454,1/3/56,M,NEW DELHI,1047292.09,26/9/16,183641,500.0
T24400,C4036151,3/8/89,F,GURGAON,25451.98,26/9/16,183656,199.0
T24401,C2759211,4/12/88,M,KANCHEEPURAM,25134.7,26/9/16,183656,724.5
T24402,C4828751,10/6/91,F,PUNE,9743.43,26/9/16,183752,1264.0
T24403,C6910247,17/7/91,M,NEW DELHI,17146.97,26/9/16,183758,230.0
T24404,C2853587,6/7/94,M,HAMIRPUR,0.02,26/9/16,162506,15.0
T24405,C5426879,9/4/52,M,MUMBAI,30327.64,26/9/16,162808,22800.0
T24406,C6640849,15/5/85,M,KARIMNAGAR,53439.85,26/9/16,162224,640.4
T24407,C1024913,1/1/1800,F,UDAIPUR,36221.63,26/9/16,182845,336.0
T24408,C8014474,17/2/83,M,MOHALI,4635.48,26/9/16,182845,1246.0
T24409,C6430928,18/8/96,M,KURUKSHETRA,7728.73,26/9/16,182939,124.0
T24410,C1740962,30/11/80,F,NOIDA,60.2,26/9/16,185916,119.0
T24411,C1838355,8/8/80,F,NEW DELHI,52597.49,26/9/16,185943,599.0
T24412,C5227185,5/5/91,F,BANGALORE,27806.83,26/9/16,184458,196.0
T24413,C8938241,8/5/90,M,VILLUPURAM,3137.5,26/9/16,184844,30.0
T24414,C3730360,1/6/87,F,DARBHANGA,3751.11,26/9/16,184650,3750.0
T24415,C5826460,14/3/90,F,GURGAON,8213.29,26/9/16,184655,263.0
T24416,C8328127,13/6/63,M,DELHI,45655.25,26/9/16,183232,4301.0
T24417,C3414273,4/4/90,M,NOIDA,3621.87,26/9/16,174704,655.0
T24418,C6037840,6/2/84,M,NEW DELHI,6573.79,26/9/16,174925,255.0
T24419,C2116946,9/6/93,F,KOLKATA,15895.42,26/9/16,181443,3880.0
T24420,C3423138,6/11/95,M,REWARI,3828.64,26/9/16,181608,100.0
T24421,C3312128,25/11/88,M,KATIHAR,40615.77,26/9/16,190456,547.0
T24422,C4624375,20/1/79,F,KOLKATA,29292.62,26/9/16,185919,489.03
T24423,C7869850,12/1/91,F,GURGAON,3473.13,26/9/16,190105,544.55
T24424,C8722515,11/9/82,F,NOIDA,103023.35,26/9/16,184332,599.0
T24425,C2642815,31/10/81,F,NEW DELHI,1781512.78,26/9/16,183528,1085.6
T24426,C3533622,10/11/93,F,GURGAON,3221.63,26/9/16,183633,2995.0
T24427,C3366635,11/10/84,F,DELHI,38014.23,26/9/16,191226,1507.0
T24428,C5840383,20/2/85,M,YAMUNANAGAR,10310.72,26/9/16,185402,309.46
T24429,C4025251,27/11/69,M,COIMBATORE,80701.57,26/9/16,174256,800.98
T24430,C4917847,11/9/88,M,BAHADURGARH,2188.37,26/9/16,174257,413.68
T24431,C9014179,31/5/86,M,NASHIK,22345.69,26/9/16,51259,2175.54
T24432,C5830873,25/12/56,F,GURGAON,10562562.99,26/9/16,174740,4342.0
T24433,C6823176,5/5/63,M,NOIDA,2164208.48,26/9/16,181907,1000.0
T24434,C2926620,7/2/95,F,AHMEDABAD,9642.54,26/9/16,190026,50.0
T24435,C5417292,6/4/63,F,MUMBAI,15311.62,26/9/16,143105,1000.0
T24436,C8442225,18/2/91,M,PUNE,10342.63,26/9/16,143820,100.0
T24437,C3430548,12/7/90,M,DELHI,13965.67,26/9/16,184419,50.0
T24438,C4340878,23/8/90,F,MOHALI,44304.94,26/9/16,174559,2800.0
T24439,C5020462,13/7/92,M,KARNAL,3121.38,26/9/16,175132,1000.0
T24440,C7041416,19/1/89,M,WARANGAL,4241.44,26/9/16,180208,50.0
T24441,C4019470,30/9/89,M,NEW DELHI,13739.94,26/9/16,180338,254.0
T24442,C8227775,1/1/1800,M,SCHL JAYANAGAR 2ND BLOCK BENGALURU,7406.9,26/9/16,174531,459.0
T24443,C3431020,10/8/91,M,CHANDIGARH,1898.01,26/9/16,142532,190.0
T24444,C5332175,8/5/85,F,DOMBIVALI (EAST),2159.78,26/9/16,183259,227.0
T24445,C1017828,1/1/1800,M,BANGALORE,49300.39,26/9/16,174917,300.0
T24446,C3637314,1/1/1800,F,GURGAON,8088.01,26/9/16,174844,2338.23
T24447,C7638386,3/11/82,M,AHMEDABAD,36847.74,26/9/16,175128,396.8
T24448,C5230873,30/7/92,F,HYDERABAD,164881.45,26/9/16,175655,8054.0
T24449,C6225235,25/3/86,F,BANGALORE,19844.88,26/9/16,190956,100.0
T24450,C2674411,28/12/89,F,NEW DELHI,16466.31,26/9/16,180226,340.0
T24451,C5935275,7/2/75,M,NEW DELHI,397392.71,26/9/16,180509,1000.0
T24452,C2532473,13/2/81,M,DELHI,34556.08,26/9/16,180514,107.39
T24453,C6410737,19/1/58,M,DHANBAD,6449.81,26/9/16,180516,1069.0
T24454,C5241175,9/7/87,M,SANGLI,203711.21,26/9/16,173458,344.0
T24455,C3111737,15/9/87,M,MUMBAI,26568.26,26/9/16,152018,495.95
T24456,C7521773,3/10/93,F,HYDERABAD,609.79,26/9/16,151921,30.0
T24457,C5610185,30/3/86,M,JAMMU,88692.16,26/9/16,55326,60.0
T24458,C8614266,13/2/79,M,INDORE,7098.47,26/9/16,180038,586.0
T24459,C6823584,10/9/50,M,CHOOLAIMEDU,39555.85,26/9/16,180608,50000.0
T24460,C3311159,27/6/92,M,BOLANGIR,54688.87,26/9/16,174709,2000.0
T24461,C1211525,1/1/1800,M,DELHI,8674.06,26/9/16,172223,50000.0
T24462,C3412662,1/11/83,F,GURGAON,1764.35,26/9/16,172756,147.9
T24463,C5235239,31/7/82,M,NEW DELHI,39068.62,22/9/16,123233,1000.0
