,TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
4545,T24547,C7850526,1973-07-29,F,BHIWANDI,66.07,2016-09-26,165345,200.0
4546,T24548,C6416190,1984-07-03,M,GURGAON,458176.06,2016-09-26,183435,3633.0
4547,T24549,C2615947,1989-05-20,M,MUMBAI,213519.66,2016-09-26,144329,162.0
4548,T24550,C6324633,1982-03-24,M,AHMEDABAD,12741.28,2016-09-26,144600,1300.0
4549,T24551,C3128472,1982-08-07,M,NOIDA,59999.46,2016-09-26,144606,1437.0
4551,T24553,C4510620,1974-07-11,F,KOLKATA,38980.55,2016-09-26,144754,170.0
4552,T24554,C3013181,1980-07-02,F,MALAD WEST MUMBAI,1683.97,2016-09-26,182210,320.0
4553,T24555,C7541432,1987-11-13,F,DELHI,11748.51,2016-09-26,185345,370.0
4554,T24556,C6026589,1983-02-08,M,MUMBAI,103666.51,2016-09-26,170925,3210.0
4555,T24557,C4115153,1986-12-14,M,NEW DELHI,713587.9,2016-09-26,171438,70.07
4556,T24558,C8316260,1962-02-25,F,CHANDIGARH,986611.24,2016-09-26,171401,2000.0
4557,T24559,C1838985,1981-11-07,M,BANGALORE,1201.25,2016-09-26,165931,1.0
4558,T24560,C8818619,1991-10-18,M,MUMBAI,38075.22,2016-09-26,170905,110.45
4559,T24561,C7940883,1990-08-23,F,MOHALI,44304.94,2016-09-26,171046,400.0
4560,T24562,C3627892,1990-07-20,F,PUNE,13643.86,2016-09-26,165439,79.0
4561,T24563,C8714241,1993-08-29,F,PANCHKULA,385.75,2016-09-26,51014,60.0
4563,T24565,C7396819,1989-05-15,M,MOHALI,3835.93,2016-09-26,171413,198.0
4564,T24566,C7229812,1988-08-15,M,FIROZABAD,15541.1,2016-09-26,171522,129.0
4566,T24568,C3332090,1982-05-17,M,PUNE,430.56,2016-09-26,165118,93.0
4567,T24569,C1022975,1952-08-17,M,MOHALI,332837.14,2016-09-26,164924,783.9
4568,T24570,C4524467,1983-03-17,F,JHANSI,66782.37,2016-09-26,183420,335.0
4569,T24571,C5351936,1993-12-13,M,CHENNAI,2088.73,2016-09-26,174327,100.0
4570,T24572,C2028934,1989-01-01,M,GHAZIABAD,691549.89,2016-09-26,144027,600.0
4571,T24573,C8136443,1988-01-06,M,HYDERABAD,9844.58,2016-09-26,171548,100.0
4572,T24574,C5495186,1960-03-08,M,DELHI,37670.33,2016-09-26,123449,49.44
4573,T24575,C5532117,1992-11-14,M,MUMBAI,102527.55,2016-09-26,180736,500.0
4574,T24576,C4613330,1988-01-07,M,GURGAON,11333.07,2016-09-26,181211,210.0
4575,T24577,C4412469,1989-09-13,M,MUMBAI,66142.07,2016-09-26,181510,499.0
4576,T24578,C5961124,1988-07-22,M,KAPURTHALA,5127.12,2016-09-26,143825,1249.92
4577,T24579,C5319525,1980-01-07,M,GURGAON,83361.75,2016-09-26,143827,1500.0
4578,T24580,C8310343,1989-12-31,F,NEW DELHI,11511.27,2016-09-26,144917,2149.0
4579,T24581,C1029785,1976-03-15,M,FARIDABAD,9564.38,2016-09-26,182031,100.0
4580,T24582,C8616933,1985-03-05,M,BANGALORE,83769.96,2016-09-26,170543,100.0
4581,T24583,C3714851,1970-12-19,M,SERAMPORE,6695988.46,2016-09-26,170950,7082.0
4582,T24584,C1269735,1989-04-03,F,MUMBAI,70015.15,2016-09-26,170256,1642.41
4583,T24585,C5928486,1988-09-19,M,DELHI,348015.63,2016-09-26,165507,77.0
4584,T24586,C5810454,1990-06-20,M,LUCKNOW,141726.79,2016-09-26,165741,1200.0
4585,T24587,C5213289,1988-01-04,M,ANJAR,100793.85,2016-09-26,165826,100.0
4586,T24588,C5135577,1985-10-29,M,SONIPAT,441157.71,2016-09-26,142520,655.0
4587,T24589,C2825748,1983-04-05,M,PRATAPGARH,260.19,2016-09-26,155801,3517.25
4588,T24590,C9017636,1985-08-28,F,GURDASPUR GURDASPUR,18685.24,2016-09-26,160036,175.0
4590,T24592,C1778328,1989-02-24,M,PATNA,430975.64,2016-09-26,172127,284.0
4591,T24593,C8016880,1994-11-26,F,NAKODAR,21770.87,2016-09-26,180028,774.7
4592,T24594,C1421381,1986-09-13,M,SCHOOL SURAT,40368.52,2016-09-26,153937,145.0
4593,T24595,C5729653,1986-02-11,F,RANGA REDDY,42760.43,2016-09-26,154643,30000.0
4594,T24596,C9059037,1973-07-02,M,SOUTH 24 PARGANAS,322.8,2016-09-26,151916,220.0
4595,T24597,C5616637,1989-12-14,M,KURNOOL,59279.66,2016-09-26,152749,51.0
4596,T24598,C8411591,1995-10-11,F,GHAZIABAD,6009.93,2016-09-26,155752,153.0
4597,T24599,C3632286,1990-05-07,F,NEW DELHI,55734.14,2016-09-26,173101,861.92
4598,T24600,C6286835,1977-05-23,F,FARIDABAD,5691.25,2016-09-26,80103,50.0
4599,T24601,C8352492,1987-03-17,M,GUNTUR,4631.37,2016-09-26,175404,699.0
4600,T24602,C4430887,1956-12-25,F,GURGAON,10562562.99,2016-09-26,180700,450.0
4601,T24603,C1934256,1983-04-28,M,MUMBAI,55954.54,2016-09-26,180702,1000.0
4603,T24605,C6615978,1994-02-16,F,DELHI,0.15,2016-09-26,155106,20.0
4604,T24606,C6420616,1975-01-19,F,GURGAON,10746.07,2016-09-26,152622,15300.0
4605,T24607,C2131553,1991-02-23,M,MUMBAI,43272.64,2016-09-26,153007,201.0
4606,T24608,C1592912,1994-04-20,M,MUZAFFARPUR,181.22,2016-09-26,160912,59.0
4607,T24609,C5436248,1953-08-05,M,NEW DELHI,3389813.4,2016-09-26,161044,3837.0
4608,T24610,C2431762,1997-02-06,F,DELHI,914.71,2016-09-26,161351,207.0
4609,T24611,C1617758,1982-11-12,M,NEW DELHI,35091.59,2016-09-26,171930,1600.0
4610,T24612,C7132864,1991-05-07,M,GREATER NOIDA,1268.43,2016-09-26,171949,250.0
4611,T24613,C1639241,1985-08-28,M,PUNE,0.04,2016-09-26,171951,260.0
4612,T24614,C2913634,1981-01-06,M,HYDERABAD,2094.01,2016-09-26,174755,113.21
4613,T24615,C7819824,1985-09-29,M,NEW DELHI,27544.76,2016-09-26,175009,1500.0
4614,T24616,C6221521,1984-01-25,M,NEW DELHI,12502.78,2016-09-26,174637,200.0
4615,T24617,C8511589,1992-08-23,F,DELHI,229907.5,2016-09-26,152540,291.0
4616,T24618,C6062245,1968-04-01,M,VADODARA,77326.52,2016-09-26,150208,617.5
4617,T24619,C6587130,1994-07-20,M,PERAMBALUR,1.24,2016-09-22,112956,255.0
4618,T24620,C1135063,1991-11-13,M,THANE,3073.8,2016-09-22,131508,20.0
4619,T24621,C4017154,1978-05-05,F,ZIRAKPUR,4670.0,2016-09-22,125050,1000.0
4620,T24622,C2534560,1980-10-27,F,VADODARA,116316.19,2016-09-27,175029,1827.86
4621,T24623,C1039013,1991-11-02,M,PALAMKONAM,41869.47,2016-09-27,172118,152.59
4623,T24625,C8234874,1989-02-11,F,BHIWANI,13598.79,2016-09-27,174856,64.0
4624,T24626,C4514182,1964-01-01,M,MUMBAI,21797.95,2016-09-27,175832,1710.0
4625,T24627,C8721090,1990-03-24,F,GURGAON,61391.09,2016-09-27,165613,101.0
4626,T24628,C7827028,1968-02-10,F,LUCKNOW,589620.57,2016-09-27,165910,2535.0
4627,T24629,C2879753,1989-10-24,F,CHANDIGARH,25947.73,2016-09-27,165922,50.0
4628,T24630,C8924182,1968-05-10,M,KOLKATA,285810.88,2016-09-27,172133,435.0
4629,T24631,C4611567,1977-08-19,F,BANGALORE,107133.76,2016-09-22,125047,3696.02
4630,T24632,C6029886,1962-12-21,M,NAKODAR,87418.14,2016-09-22,130010,7053.81
4631,T24633,C2312135,1994-01-23,M,VILLAGE PAREL MUMBAI,59844.56,2016-09-27,174015,1714.62
4632,T24634,C4016640,1996-12-06,M,HOSHIARPUR,20643.59,2016-09-27,174323,468.0
4633,T24635,C2824881,1991-05-05,M,NASHIK,65331.27,2016-09-27,174902,200.0
4634,T24636,C3427445,1988-12-29,F,GREATER NOIDA,67408.05,2016-09-27,174914,10000.0
4635,T24637,C1294216,1992-06-28,M,CHENNAI,10018.23,2016-09-27,175852,20.0
4637,T24639,C9019788,1987-08-24,F,NEW DELHI,179763.99,2016-09-27,175505,1470.0
4638,T24640,C6038639,1984-09-29,M,NEW DELHI,73075.81,2016-09-22,125641,1000.0
4641,T24643,C1032645,1983-07-22,M,BANGALORE,44502.33,2016-09-22,131007,1500.0
4642,T24644,C6730047,1992-09-20,M,DELHI,39549.44,2016-09-22,131015,47.0
4643,T24645,C2336378,1988-05-08,M,AGRA,67026.36,2016-09-27,171805,1999.0
4644,T24646,C8632087,1967-05-01,M,DHANBAD,108233.83,2016-09-27,172537,1015.0
4646,T24648,C3229476,1990-01-10,M,MUMBAI,160030.28,2016-09-27,175221,2349.99
4647,T24649,C8539067,1990-05-20,M,GREATER NOIDA,30218.06,2016-09-22,125122,38.0
4648,T24650,C1440619,1974-04-18,M,BENGALURU,7163.76,2016-09-22,130202,350.0
4649,T24651,C8925258,1981-09-22,F,NEW DELHI,2200.88,2016-09-22,130316,3875.0
4650,T24652,C7331487,1990-04-29,F,LUCKNOW,673.98,2016-09-22,95000,16.73
4651,T24653,C4828950,1986-06-15,M,SECUNDERABAD,406.27,2016-09-27,172602,100.0
4653,T24655,C7920861,1987-07-22,F,NEW DELHI,26138.85,2016-09-27,173333,399.0
4654,T24656,C3427141,1981-05-05,M,VARANASI,267.12,2016-09-27,170546,159.0
4655,T24657,C3866341,1992-01-08,M,NOIDA,2.92,2016-09-27,174315,200.0
4656,T24658,C8117645,1986-02-11,M,MUMBAI,1036.72,2016-09-22,131808,2800.0
4657,T24659,C2220152,1977-02-02,F,DELHI,12687.11,2016-09-22,131257,409.0
4658,T24660,C8828950,1988-02-15,F,BANGALORE,22136.52,2016-09-22,132525,569.0
4659,T24661,C2318951,1964-06-07,M,GURGAON,2086.88,2016-09-27,172750,190.26
4660,T24662,C8168321,1990-08-27,M,HOSUR,23682.96,2016-09-27,165759,220.0
4661,T24663,C1894243,1993-10-13,F,BANGALORE,32797.72,2016-09-27,170149,199.0
4662,T24664,C3754416,1971-07-20,M,NOIDA,2127.29,2016-09-27,170153,132.0
4663,T24665,C3859124,1993-09-03,M,MARATHALLI RING ROAD BANGALORE,55914.42,2016-09-27,164729,100.0
4665,T24667,C8576350,1991-03-23,F,DELHI,64776.76,2016-09-22,130252,700.0
4666,T24668,C8641973,1977-07-21,F,GURGAON,70.24,2016-09-22,130159,169.0
4668,T24670,C2734022,1992-10-07,M,VAPI,30842.86,2016-09-22,130441,323.58
4669,T24671,C7415083,1992-01-02,F,KOLKATA,2279.56,2016-09-22,130454,472.0
4671,T24673,C4424763,1982-03-11,M,GURGAON,6724.56,2016-09-27,164434,100.0
4672,T24674,C6217229,1995-09-14,M,DELHI,2175.51,2016-09-27,165307,100.0
4673,T24675,C2815948,1991-05-12,M,GURGAON,23224.6,2016-09-27,165902,99.0
4674,T24676,C3640036,1987-08-14,M,DELHI,115303.19,2016-09-27,165818,1847.0
4675,T24677,C3626666,1974-01-02,M,AURANGABAD,1.26,2016-09-27,171510,10.0
4676,T24678,C4630282,1993-01-31,F,HOWRAH,37038.69,2016-09-27,165436,1407.0
4677,T24679,C8611523,1990-10-10,M,GURGAON,10169.34,2016-09-27,165540,30.0
4679,T24681,C2235373,1992-11-23,M,GHATKESAR,1534.38,2016-09-22,125227,250.0
4680,T24682,C8267585,1980-02-06,M,CHENNAI,104.8,2016-09-22,130815,1400.0
4681,T24683,C1839323,1988-08-01,F,NEW DELHI,299873.85,2016-09-22,130821,44.0
4682,T24684,C7917913,1984-09-02,M,DELHI,6416.7,2016-09-27,170007,263.0
4683,T24685,C1721960,1959-05-25,F,DELHI,35123.74,2016-09-27,165745,2655.0
4684,T24686,C4023131,1983-02-19,M,THRISSUR,39410.56,2016-09-27,165746,463.78
4685,T24687,C6440964,1991-12-12,M,REWARI,17615.04,2016-09-27,165331,420.0
4687,T24689,C8049139,1988-01-07,M,GUWAHATI,12285.0,2016-09-22,133322,260.0
4688,T24690,C3776054,1985-12-31,M,DELHI,2954.32,2016-09-22,132804,1000.0
4689,T24691,C8626092,1969-04-14,F,HYDERABAD,3302120.26,2016-09-22,125238,161.0
4690,T24692,C7112111,1982-05-08,M,MUMBAI,37295.06,2016-09-22,132141,220.0
4691,T24693,C2042971,1993-04-01,F,MANDI,7675.15,2016-09-22,125947,25.0
4693,T24695,C6437550,1992-07-05,F,MUMBAI,0.14,2016-09-27,165104,1626.0
4694,T24696,C7416873,1990-07-31,M,REWARI,171251.16,2016-09-27,165429,300.0
4695,T24697,C7839748,1983-01-20,M,GHAZIABAD,21868.16,2016-09-26,171909,3201.0
4696,T24698,C7825218,1982-07-04,M,NEW BOMBAY KHARGHAR,15061.33,2016-09-26,172355,623.38
4697,T24699,C7527255,1981-01-07,M,VIMANNAGAR NGR RD PUNE,37294.1,2016-09-26,165718,278.38
4698,T24700,C1621752,1991-11-19,M,PAURI GARHWAL,5389.47,2016-09-26,171031,240.0
4699,T24701,C5217421,1962-07-12,M,NEW DELHI,128900.43,2016-09-26,144320,800.0
4700,T24702,C8926075,1982-06-12,M,TIRUPUR,12562.96,2016-09-26,155322,255.0
4701,T24703,C5115361,1970-01-19,M,KOLKATA,658858.61,2016-09-26,171321,6600.0
4702,T24704,C5925954,1993-10-01,F,HYDERABAD,9523.99,2016-09-26,171928,120.0
4703,T24705,C4337516,1976-09-17,M,NEW DELHI,34998.09,2016-09-26,171929,167.0
4704,T24706,C3160947,1979-04-17,M,MUMBAI,1293.52,2016-09-26,172130,99.0
4706,T24708,C2993615,1987-07-27,M,NEW DELHI,3197.38,2016-09-26,172710,819.96
4707,T24709,C8136631,1992-01-08,M,GREATER NOIDA,801.75,2016-09-26,172828,135.0
4709,T24711,C7429551,1979-01-01,M,DAMTAL,22103.81,2016-09-27,172508,1539.0
4710,T24712,C7134362,1993-01-21,M,MUMBAI,22880.97,2016-09-27,173508,44.0
4711,T24713,C4661222,1976-05-06,M,GURGAON,288161.79,2016-09-26,153301,1000.0
4712,T24714,C7628526,1988-08-23,M,BHOPAL,16116.52,2016-09-26,61256,1150.0
4713,T24715,C3683792,1990-03-02,M,GHAZIABAD,5415.51,2016-09-26,155253,70.0
4714,T24716,C2418573,1995-05-01,F,KRISHNA,2222.22,2016-09-26,154738,220.0
4715,T24717,C6718214,1992-09-23,M,MUMBAI,49529.24,2016-09-26,171412,200.0
4716,T24718,C6537466,1987-01-13,F,CANSAULIM,10170.2,2016-09-26,172044,2282.0
4717,T24719,C5626320,1987-06-02,F,MUMBAI,145409.07,2016-09-26,172045,21.0
4718,T24720,C2015788,1993-03-18,F,CHHINDWARA,5559.2,2016-09-26,172605,488.0
4719,T24721,C1515675,1995-06-30,M,KRISHNARAJPET,6358.52,2016-09-26,172008,25.0
4720,T24722,C6216971,1990-12-23,M,BANGALORE,16998.66,2016-09-26,232408,1000.0
4721,T24723,C2473356,1988-11-16,F,DELHI,73531.16,2016-09-26,232447,350.0
4722,T24724,C3622042,1984-08-08,M,VIJAYAWADA,5508.28,2016-09-26,215845,1270.0
4723,T24725,C8427633,1994-02-02,M,JAIPUR,5375.65,2016-09-26,215852,50.0
4724,T24726,C6511688,1992-06-11,M,ROAD VARTHUR HOBLI BANGALORE,227760.42,2016-09-26,215853,224.81
4725,T24727,C4391957,1990-04-27,F,NEW DELHI,1087.2,2016-09-26,143706,40.0
4726,T24728,C7219445,1946-11-10,M,GURGAON,101876.39,2016-09-26,154856,520.0
4727,T24729,C5778484,1987-12-25,M,GOREGAON (W) MUMBAI,33213.28,2016-09-26,154859,740.0
4728,T24730,C8941437,1984-04-28,F,NOIDA,139.3,2016-09-26,155059,500.0
4729,T24731,C3125690,1982-08-11,M,NEW DELHI,9715.79,2016-09-26,160245,497.0
4730,T24732,C6615211,1974-09-12,M,PROPERTY DEALER ST NO-12 LUDHIANA,593673.91,2016-09-26,160447,14994.0
4731,T24733,C4335039,1986-04-28,M,BANGALORE,68971.92,2016-09-26,173653,220.0
4732,T24734,C7421156,1993-05-14,M,PATIALA,8341.43,2016-09-26,173851,20.0
4733,T24735,C8329170,1993-10-15,M,GODDA,8122.22,2016-09-26,165602,2900.0
4734,T24736,C5037027,1984-08-13,F,BANGALORE,27212.56,2016-09-26,182213,300.0
4735,T24737,C8724644,1982-08-27,M,BANGALORE,193917.56,2016-09-26,182431,2403.0
4736,T24738,C2037560,1991-06-21,F,NEW DELHI,47945.51,2016-09-26,124957,5262.0
4737,T24739,C6013483,1965-08-26,F,ZIRAKPUR,334358.45,2016-09-26,155941,200.0
4738,T24740,C3523671,1992-02-03,M,CHENNAI,0.9,2016-09-26,165541,200.0
4739,T24741,C5438517,1979-10-24,M,PUNE,5728.34,2016-09-26,173020,149.0
4740,T24742,C7531337,1990-01-08,M,DELHI,13379.17,2016-09-26,173025,7000.0
4741,T24743,C5333772,1943-04-04,M,CHANDIGARH,1824.68,2016-09-26,182110,4648.0
4742,T24744,C5928474,1997-02-03,F,DELHI,5105.33,2016-09-26,154847,300.0
4743,T24745,C1067677,1991-11-23,F,NEW DELHI,5025.6,2016-09-26,154943,100.0
4744,T24746,C4324190,1985-02-24,F,DARJEELING,359.52,2016-09-26,154945,90.0
4745,T24747,C5126938,1992-06-06,M,MADURAI,1202.78,2016-09-26,155044,403.0
4746,T24748,C5942073,1984-11-26,M,PUNE,7199.76,2016-09-26,152520,1000.0
4747,T24749,C6121415,1968-05-19,M,SOUTH MORANG,149700.38,2016-09-26,152537,3399.0
4748,T24750,C7433528,1989-11-09,M,NAVI MUMBAI,1542637.04,2016-09-26,154245,1000.0
4749,T24751,C3920964,1984-01-21,M,MUMBAI,17033.59,2016-09-26,163907,700.0
4750,T24752,C6034380,1985-01-14,M,AGARTALA,4961.9,2016-09-26,165604,3997.0
4751,T24753,C8435029,1986-04-28,M,BANGALORE,68971.92,2016-09-26,173124,690.0
4752,T24754,C3211313,1986-05-25,F,DELHI,475834.36,2016-09-26,182237,120.0
4753,T24755,C1118556,1982-07-25,F,NEW DELHI,25120.53,2016-09-26,182239,240.0
4754,T24756,C2424664,1981-06-01,F,MOHALI,24700.06,2016-09-26,182348,4740.0
4755,T24757,C3614865,1990-08-22,F,RAIGARH,128736.0,2016-09-26,155810,125.0
4757,T24759,C3932466,1991-06-02,F,GURGAON,93779.6,2016-09-26,152739,4840.0
4758,T24760,C7834552,1977-04-04,F,MUZAFFARNAGAR,62561.02,2016-09-26,71827,60.0
4760,T24762,C8533765,1992-02-26,F,DELHI,68.2,2016-09-26,180653,50.0
4761,T24763,C3919091,1988-12-23,M,MOHALI,20814.37,2016-09-26,180653,700.0
4762,T24764,C4622425,1981-06-10,M,AMRITSAR,353.3,2016-09-26,175606,100.0
4763,T24765,C2011571,1998-04-18,F,DELHI,7267.76,2016-09-26,182112,200.0
4764,T24766,C3825081,1985-09-17,M,MUMBAI,62555.12,2016-09-26,183724,380.0
4765,T24767,C2426174,1980-07-15,M,NEW DELHI,46796.85,2016-09-26,154900,299.07
4766,T24768,C7517352,1991-02-12,F,GURGAON,83366.94,2016-09-26,160257,1200.0
4767,T24769,C2619715,1993-04-20,F,DELHI,3101.37,2016-09-26,162702,21.0
4768,T24770,C3836519,1981-02-28,M,DELHI,17666.57,2016-09-26,162932,210.0
4769,T24771,C7238882,1996-02-19,M,GREATER NOIDA,643.36,2016-09-26,172943,50.0
4770,T24772,C3624255,1991-06-23,M,LUDHIANA,0.71,2016-09-26,175437,60.0
4771,T24773,C5540756,1983-01-15,M,GREATER NOIDA,618.96,2016-09-26,181651,626.74
4772,T24774,C2137325,1990-10-19,F,NEW DELHI,338160.44,2016-09-26,182327,250.0
4773,T24775,C7716029,1993-09-13,F,RANCHI,882.08,2016-09-26,182628,295.0
4774,T24776,C3735827,1988-10-18,M,JALANDHAR,41548.73,2016-09-26,181725,1411.0
4775,T24777,C1715162,1986-12-14,M,NEW DELHI,713587.9,2016-09-26,161741,151.48
4776,T24778,C4922932,1994-08-13,M,DELHI,416930.42,2016-09-26,162222,300.0
4777,T24779,C8821312,1978-02-05,F,JAIPUR,428666.51,2016-09-26,164118,1512.75
4778,T24780,C7934590,1983-05-21,M,K V RANGAREDDY,54942.25,2016-09-26,164259,110.0
4779,T24781,C8441645,1994-03-15,M,TIRUVARUR,4663.85,2016-09-26,175405,199.0
4780,T24782,C1867569,1993-07-07,M,MIRZAPUR,10778.06,2016-09-26,175407,200.0
4781,T24783,C8022753,1991-08-12,F,THANE,10710.85,2016-09-26,175340,699.0
4782,T24784,C2350285,1986-07-22,M,NAGAR MUMBAI,21095.29,2016-09-26,175047,38.0
4783,T24785,C8825135,1986-01-05,M,BETWEEN 10TH TO 11TH BANGALORE,7091.75,2016-09-26,175048,200.0
4784,T24786,C3713711,1990-02-28,M,NOIDA,16295.53,2016-09-26,163132,7.0
4785,T24787,C2620864,1979-05-24,M,RAIPUR,0.0,2016-09-26,162843,15.0
4786,T24788,C6334574,1998-11-11,M,KOLKATA,7832.81,2016-09-22,130340,3000.0
4787,T24789,C5311072,1991-04-21,M,KANPUR NAGAR,40.66,2016-09-22,33342,50.0
4788,T24790,C2822288,1962-06-21,F,KOLKATA,25088.36,2016-09-27,172543,638.0
4789,T24791,C4236656,1988-10-24,M,SURAT,30418.01,2016-09-27,172636,365.0
4790,T24792,C5517961,1982-09-03,M,HYDERABAD,9.35,2016-09-27,170913,321.14
4791,T24793,C7329769,1971-02-07,F,CHENNAI,8096.5,2016-09-27,171210,820.0
4792,T24794,C5038572,1992-03-25,M,BANGALORE,12813.03,2016-09-27,164953,349.0
4793,T24795,C6812811,1971-01-09,F,NEW DELHI,35930.19,2016-09-27,164720,1026.0
4794,T24796,C9035114,1988-07-17,M,KODERMA,10191.67,2016-09-27,164456,18000.0
4795,T24797,C4919162,1969-11-06,F,KOLKATA,34695.29,2016-09-27,164459,200.0
4796,T24798,C1535627,1969-09-24,M,MUMBAI,606231.15,2016-09-27,164805,885.8
4797,T24799,C2913284,1991-01-01,M,KHARAR,175.73,2016-09-27,162245,701.0
4798,T24800,C5327370,1990-12-11,F,THANE,36677.47,2016-09-22,125336,383.0
4799,T24801,C7638413,1996-08-09,M,SURAT CITY SURAT,1932.09,2016-09-22,124634,249.0
4800,T24802,C1832485,1988-10-08,F,BIJNI,5.23,2016-09-22,124706,180.0
4801,T24803,C4210685,1991-06-08,M,MEERUT,45856.24,2016-09-22,123300,655.0
4802,T24804,C7545077,1976-08-04,M,DERABASSI,21647.17,2016-09-22,124205,1512.75
4804,T24806,C6034979,1991-05-19,M,PATHANAMTHITTA,4040.15,2016-09-22,132156,240.0
4805,T24807,C1223992,1993-09-05,F,MUMBAI,20016.6,2016-09-22,31721,120.0
4807,T24809,C6320852,1966-04-19,M,BANGALORE,11299.77,2016-09-27,163650,1470.0
4808,T24810,C6225881,1976-04-08,M,GURDASPUR,29836.78,2016-09-27,164304,100.85
4809,T24811,C4439014,1986-02-12,M,NEW DELHI,40909.74,2016-09-27,162415,400.0
4810,T24812,C8855667,1957-02-02,M,NAVI MUMBAI,703625.66,2016-09-27,161423,200.0
4811,T24813,C5841090,1990-04-16,M,CHENNAI,56590.69,2016-09-22,125204,30.0
4813,T24815,C6567180,1980-12-06,M,GATE NO 4 MUMBAI,798753.95,2016-09-22,124156,40000.0
4814,T24816,C6712142,1986-02-03,M,NEW DELHI,3188842.98,2016-09-22,130956,1000.0
4815,T24817,C8910282,1987-01-01,F,CHANDIGARH,17248.13,2016-09-27,165752,290.0
4816,T24818,C7420642,1984-04-07,M,MUMBAI,307458.16,2016-09-27,164848,210.0
4817,T24819,C8217571,1977-06-22,M,BAMBOLIM,246292.37,2016-09-27,164851,2300.0
4818,T24820,C4794318,1978-06-13,F,AGRA,7769.27,2016-09-27,162020,646.0
4819,T24821,C7822211,1997-03-12,M,ALWAR,32086.86,2016-09-27,161500,99.0
4820,T24822,C1229551,1989-01-15,M,NALGONDA,671.04,2016-09-22,121910,100.0
4821,T24823,C7935421,1965-01-27,M,NEW DELHI,14460.37,2016-09-22,122157,689.28
4822,T24824,C3955649,1987-04-15,M,MODI NAGAR,17219.29,2016-09-22,130813,1.0
4824,T24826,C7928986,1988-08-09,M,PUNE,53866.36,2016-09-22,140747,260.0
4826,T24828,C5914189,1988-01-25,F,RATAN MANDIR MUMBAI,5686.74,2016-09-27,164440,183.0
4827,T24829,C6827767,1991-10-08,F,BANGALORE,113729.63,2016-09-27,162050,438.0
4828,T24830,C3411277,1987-12-20,M,MOHALI,15232.89,2016-09-27,162050,241.46
4829,T24831,C4822125,1989-08-11,M,NEW DELHI,79628.44,2016-09-27,162031,30.0
4830,T24832,C2630567,1983-10-09,M,AMRITSAR,15879.53,2016-09-27,163010,21000.0
4831,T24833,C4926819,1977-08-05,M,KARIMNAGAR,37110.26,2016-09-27,161720,671.0
4832,T24834,C1034286,1991-12-01,F,LUDHIANA,264.94,2016-09-27,161722,248.0
4833,T24835,C3525312,1982-09-21,M,JAMMU,41614.38,2016-09-27,161730,4598.0
4834,T24836,C1821383,1992-07-06,M,CHENNAI,3755.47,2016-09-27,161517,208.0
4835,T24837,C7313775,1956-08-15,M,JODHPUR,51970.5,2016-09-27,164515,155.0
4836,T24838,C4114441,1989-08-28,F,DARJEELING,3396.31,2016-09-27,164423,183.0
4837,T24839,C9011722,1988-01-06,M,MUMBAI,49.02,2016-09-27,162520,30.0
4838,T24840,C5037837,1989-12-12,M,KANPUR NAGAR,83.1,2016-09-27,154337,1700.0
4840,T24842,C3821070,1986-02-12,M,NEW DELHI,134.69,2016-09-22,135214,540.0
4841,T24843,C1070943,1997-07-08,M,DELHI,890.61,2016-09-22,123217,350.0
4842,T24844,C1348134,1993-12-19,F,MUMBAI,55459.57,2016-09-22,140021,975.0
4843,T24845,C8551453,1990-07-19,M,BILASPUR,9976.82,2016-09-27,165721,20.0
4844,T24846,C4621673,1984-09-27,F,MUMBAI,20911.51,2016-09-27,164418,392.0
4845,T24847,C8880920,1981-02-11,F,GURGAON,6327.57,2016-09-27,163427,202.4
4846,T24848,C7830718,1992-01-21,M,PUNE,233.71,2016-09-27,161344,302.0
4847,T24849,C4215014,1993-05-01,F,NOIDA,67714.63,2016-09-27,165821,1000.0
4848,T24850,C4812360,1987-10-01,M,GURGAON,8901.17,2016-09-22,140005,50.0
4849,T24851,C6224949,1980-03-24,F,NEW DELHI,103489.11,2016-09-22,120749,500.0
4850,T24852,C2413151,1988-09-14,M,GURGAON,7456.52,2016-09-22,134003,1359.0
4852,T24854,C2615655,1991-11-21,M,GURGAON,22624.41,2016-09-22,132330,1950.0
4854,T24856,C7314878,1977-11-20,M,MUMBAI,41.03,2016-09-22,134730,225.0
4855,T24857,C2630679,1985-08-25,M,SAMBHAL,23819.67,2016-09-22,135253,1050.0
4856,T24858,C1130840,1934-12-03,M,BANGALORE,129919.48,2016-09-22,135255,583.05
4857,T24859,C5116578,1990-12-17,M,ALLAHABAD,116501.29,2016-09-27,170308,50.0
4858,T24860,C7030424,1979-08-23,M,KOLKATA,8813.24,2016-09-27,161912,20.0
4860,T24862,C4140026,1980-02-17,M,CHENNAI,26075.85,2016-09-27,162712,835.0
4861,T24863,C5923468,1962-01-22,M,BANGALORE,1283288.02,2016-09-27,154342,2514.0
4862,T24864,C8367880,1961-07-01,F,GURGAON,152891.71,2016-09-27,154111,15778.0
4863,T24865,C6031668,1986-09-22,F,BANGALORE,88123.24,2016-09-22,134510,250.0
4864,T24866,C2423924,1988-11-19,F,KAKINADA,236.16,2016-09-22,124645,350.0
4865,T24867,C6822155,1948-04-24,M,BELGAUM,752480.28,2016-09-22,140455,1044.0
